Version:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header:Product,Product Reference,Species Code,Short Description,Image Filename,Can be Ordered Online,Max Quantity,Use Product Page,Use Product Page in Sitemap,Product List Link Text,Clicking Product Name in Product List,Product Group ID,Product Duplicate Index,Link Type,nContentCategory,Assembly Product,Exclude From Shipping,ProductSubTitle,TitleTabOne,Full Description,TitleTabTwo,Extended Info Text,TitleTabThree,ContentTabThree,TitleTabFour,ContentTabFour,FeaturedDescriptionText,Bullet1,Bullet2,Bullet3,Bullet4,Bullet5,Bullet6,Berry Colour,Colourful Foliage,Deciduous,Evergreen,Common Name,Flower Colour,Grows Up To,Growth Rate,Has Berries,Has Flowers,Is Native,Has Wildlife Value,Feature Hedge,Intruder Proof,Noise Prevention,Privacy Hedge,Windbreak,Is Edible,Is Fragrant,Is Grazing Animal Friendly,Is Prickly,Latin A-Z Letter,Latin Name,Leaf Colour,Maintainable Height,Min Quantity,MultiPack,Name A-Z Letter,National Trust,PlantingDensity,ProductPageH1Title,ProductPageH2Title,SpeciesProduct,RootType,SpecificationSize
Product,CARP-BRPK90/120-500,CARP,Hornbeam 90/120cm bare root x 500,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hornbeam,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Carpinus betulus ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hornbeam 90/120cm bare root x 500,Carpinus betulus ,FALSE,Bare Root,90/120
Product,CARP-BRPK120/150-50,CARP,Hornbeam 120/150cm bare root x 50,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hornbeam,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Carpinus betulus ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hornbeam 120/150cm bare root x 50,Carpinus betulus ,FALSE,Bare Root,120/150
Product,CARP-BRPK120/150-100,CARP,Hornbeam 120/150cm bare root x 100,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hornbeam,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Carpinus betulus ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hornbeam 120/150cm bare root x 100,Carpinus betulus ,FALSE,Bare Root,120/150
Product,CARP-BRPK120/150-250,CARP,Hornbeam 120/150cm bare root x 250,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hornbeam,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Carpinus betulus ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hornbeam 120/150cm bare root x 250,Carpinus betulus ,FALSE,Bare Root,120/150
Product,CARP-BRPK120/150-500,CARP,Hornbeam 120/150cm bare root x 500,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hornbeam,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Carpinus betulus ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hornbeam 120/150cm bare root x 500,Carpinus betulus ,FALSE,Bare Root,120/150
Product,CARP-BRPK150/180-50,CARP,Hornbeam 150/180cm bare root x 50,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hornbeam,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Carpinus betulus ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hornbeam 150/180cm bare root x 50,Carpinus betulus ,FALSE,Bare Root,150/180
Product,CARP-BRPK150/180-100,CARP,Hornbeam 150/180cm bare root x 100,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hornbeam,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Carpinus betulus ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hornbeam 150/180cm bare root x 100,Carpinus betulus ,FALSE,Bare Root,150/180
Product,CRA-BRPK40/60-100,CRA,Hawthorn 40/60cm bare root x 100,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 40/60cm bare root x 100,Crataegus monogyna ,FALSE,Bare Root,40/60
Product,CRA-BRPK40/60-250,CRA,Hawthorn 40/60cm bare root x 250,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 40/60cm bare root x 250,Crataegus monogyna ,FALSE,Bare Root,40/60
Product,CRA-BRPK40/60-500,CRA,Hawthorn 40/60cm bare root x 500,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 40/60cm bare root x 500,Crataegus monogyna ,FALSE,Bare Root,40/60
Product,CRA-BRPK40/60-1000,CRA,Hawthorn 40/60cm bare root x 1000,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 40/60cm bare root x 1000,Crataegus monogyna ,FALSE,Bare Root,40/60
Product,CRA-BRPK60/90-100,CRA,Hawthorn 60/90cm bare root x 100,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 60/90cm bare root x 100,Crataegus monogyna ,FALSE,Bare Root,60/90
Product,CRA-BRPK60/90-250,CRA,Hawthorn 60/90cm bare root x 250,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 60/90cm bare root x 250,Crataegus monogyna ,FALSE,Bare Root,60/90
Product,CRA-BRPK60/90-500,CRA,Hawthorn 60/90cm bare root x 500,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 60/90cm bare root x 500,Crataegus monogyna ,FALSE,Bare Root,60/90
Product,CRA-BRPK60/90-1000,CRA,Hawthorn 60/90cm bare root x 1000,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 60/90cm bare root x 1000,Crataegus monogyna ,FALSE,Bare Root,60/90
Product,CRA-BRPK90/120-100,CRA,Hawthorn 90/120cm bare root x 100,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 90/120cm bare root x 100,Crataegus monogyna ,FALSE,Bare Root,90/120
Product,CRA-BRPK90/120-250,CRA,Hawthorn 90/120cm bare root x 250,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 90/120cm bare root x 250,Crataegus monogyna ,FALSE,Bare Root,90/120
Product,CRA-BRPK90/120-500,CRA,Hawthorn 90/120cm bare root x 500,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 90/120cm bare root x 500,Crataegus monogyna ,FALSE,Bare Root,90/120
Product,CRA-BRPK90/120-1000,CRA,Hawthorn 90/120cm bare root x 1000,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 7,Hawthorn 90/120cm bare root x 1000,Crataegus monogyna ,FALSE,Bare Root,90/120
Product,CRA-BRPK120/150-50,CRA,Hawthorn 120/150cm bare root x 50,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hawthorn 120/150cm bare root x 50,Crataegus monogyna ,FALSE,Bare Root,120/150
Product,CRA-BRPK120/150-100,CRA,Hawthorn 120/150cm bare root x 100,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hawthorn 120/150cm bare root x 100,Crataegus monogyna ,FALSE,Bare Root,120/150
Product,CRA-BRPK120/150-250,CRA,Hawthorn 120/150cm bare root x 250,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hawthorn 120/150cm bare root x 250,Crataegus monogyna ,FALSE,Bare Root,120/150
Product,CRA-BRPK120/150-500,CRA,Hawthorn 120/150cm bare root x 500,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hawthorn 120/150cm bare root x 500,Crataegus monogyna ,FALSE,Bare Root,120/150
Product,CRA-BRPK120/150-1000,CRA,Hawthorn 120/150cm bare root x 1000,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hawthorn 120/150cm bare root x 1000,Crataegus monogyna ,FALSE,Bare Root,120/150
Product,CRA-BRPK150/175-50,CRA,Hawthorn 150/175cm bare root x 50,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hawthorn 150/175cm bare root x 50,Crataegus monogyna ,FALSE,Bare Root,150/175
Product,CRA-BRPK150/175-100,CRA,Hawthorn 150/175cm bare root x 100,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Hawthorn,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,C,Crataegus monogyna ,__UseParent__,__UseParent__,1,1,H,FALSE,3 to 5,Hawthorn 150/175cm bare root x 100,Crataegus monogyna ,FALSE,Bare Root,150/175
Product,FAGS-BRPK40/60-100,FAGS,Beech 40/60cm bare root x 100,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Beech,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,F,Fagus Sylvatica,__UseParent__,__UseParent__,1,1,B,FALSE,3 to 7,Beech 40/60cm bare root x 100,Fagus Sylvatica,FALSE,Bare Root,40/60
Product,FAGS-BRPK40/60-250,FAGS,Beech 40/60cm bare root x 250,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Beech,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,F,Fagus Sylvatica,__UseParent__,__UseParent__,1,1,B,FALSE,3 to 7,Beech 40/60cm bare root x 250,Fagus Sylvatica,FALSE,Bare Root,40/60
Product,FAGS-BRPK40/60-500,FAGS,Beech 40/60cm bare root x 500,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Beech,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,F,Fagus Sylvatica,__UseParent__,__UseParent__,1,1,B,FALSE,3 to 7,Beech 40/60cm bare root x 500,Fagus Sylvatica,FALSE,Bare Root,40/60
Product,FAGS-BRPK60/90-50,FAGS,Beech 60/90cm bare root x 50,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Beech,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,F,Fagus Sylvatica,__UseParent__,__UseParent__,1,1,B,FALSE,3 to 7,Beech 60/90cm bare root x 50,Fagus Sylvatica,FALSE,Bare Root,60/90
Product,FAGS-BRPK60/90-100,FAGS,Beech 60/90cm bare root x 100,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Beech,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,F,Fagus Sylvatica,__UseParent__,__UseParent__,1,1,B,FALSE,3 to 7,Beech 60/90cm bare root x 100,Fagus Sylvatica,FALSE,Bare Root,60/90
Product,FAGS-BRPK60/90-250,FAGS,Beech 60/90cm bare root x 250,,1,0,1,1,More...,1,-1,-1,-1,Standard,0,0,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,Beech,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,__UseParent__,F,Fagus Sylvatica,__UseParent__,__UseParent__,1,1,B,FALSE,3 to 7,Beech 60/90cm bare root x 250,Fagus Sylvatica,FALSE,Bare Root,60/90
